,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-09-07T00:00:00Z,0,0,0,1
1,2020-09-08T00:00:00Z,0,0,0,1
2,2020-09-09T00:00:00Z,0,0,0,1
3,2020-10-21T00:00:00Z,1,1,0,1
4,2020-10-22T00:00:00Z,1,1,0,2
5,2020-10-23T00:00:00Z,1,1,0,2
6,2020-10-24T00:00:00Z,1,1,0,2
7,2020-10-25T00:00:00Z,1,1,0,2
8,2020-10-26T00:00:00Z,0,0,0,1
9,2020-10-27T00:00:00Z,0,0,0,1
10,2020-10-29T00:00:00Z,0,0,0,1
11,2020-10-30T00:00:00Z,0,0,0,1
12,2020-11-13T00:00:00Z,0,2,0,2
13,2020-11-14T00:00:00Z,0,1,0,1
14,2020-11-15T00:00:00Z,0,1,0,1
15,2020-11-16T00:00:00Z,0,2,0,2
16,2020-11-17T00:00:00Z,0,1,0,1
17,2020-11-18T00:00:00Z,0,1,0,1
18,2021-04-07T00:00:00Z,0,1,0,1
19,2021-04-09T00:00:00Z,0,2,0,2
20,2021-04-10T00:00:00Z,0,2,0,2
21,2021-04-11T00:00:00Z,0,2,0,2
22,2021-04-12T00:00:00Z,0,2,0,2
23,2021-04-13T00:00:00Z,0,1,0,1
24,2021-04-14T00:00:00Z,0,1,0,1
25,2021-05-01T00:00:00Z,0,1,0,1
26,2021-05-02T00:00:00Z,0,1,0,1
27,2021-05-03T00:00:00Z,0,1,0,1
28,2021-05-04T00:00:00Z,0,1,0,1
29,2021-05-05T00:00:00Z,0,1,0,1
30,2021-05-06T00:00:00Z,0,1,0,1
31,2021-05-07T00:00:00Z,0,1,0,1
32,2021-05-08T00:00:00Z,0,1,0,1
33,2021-05-11T00:00:00Z,0,1,0,1
34,2021-05-12T00:00:00Z,0,1,0,1
35,2021-05-13T00:00:00Z,0,1,0,1
36,2021-05-14T00:00:00Z,0,1,0,1
37,2021-05-15T00:00:00Z,0,1,0,1
38,2021-09-21T00:00:00Z,1,1,0,1
39,2021-09-22T00:00:00Z,1,2,0,2
40,2021-09-23T00:00:00Z,1,2,0,2
41,2021-09-24T00:00:00Z,1,2,0,2
42,2021-09-25T00:00:00Z,1,2,0,2
43,2021-09-26T00:00:00Z,0,1,0,1
44,2021-09-27T00:00:00Z,1,3,0,3
45,2021-09-28T00:00:00Z,1,3,0,3
46,2021-09-29T00:00:00Z,1,3,0,3
47,2021-09-30T00:00:00Z,1,2,0,2
